sample_id,replicate,start_quant,std_type,dilution,bd_load
RKS6680,1,0.44,genomic,1,2112
RKS6304,1,0.88,genomic,1,4224
OAZ1528,1,0,gblock,1,0
SFZ2459,1,0,genomic,1,0
RKS16249,1,0,genomic,1,0
RKS3568,3,0.53,genomic,1,2544
RKS3228,1,2.22,genomic,1,10656.000000000002
RKS3536,4,0,genomic,1,0
DESO1218,1,0,genomic,1,0
RKS6283,1,0.17,genomic,1,816.0000000000001
RKS4241,1,0,genomic,1,0
RKS17617,1,0,genomic,1,0
RKS1680,1,136.36,genomic,1,654528.0000000001
RKS6937,1,0.05,genomic,1,240
RKS16180,1,0,genomic,1,0
DESO1962,1,0.42,genomic,1,2016
RKS12223,1,11.8,genomic,1,56640
OAZ1198,1,0,genomic,1,0
RKS14773,1,0,genomic,1,0
RKS9093,1,0.01,genomic,1,48
RKS19688,2,672226,gblock,1,53778080
RKS14339,1,669.59,genomic,1,3214032
USGS1599,1,0,genomic,1,0
RKS1070,1,0,genomic,1,0
RKS12617,1,0,genomic,1,0
RKS3475,2,0.14,genomic,1,672.0000000000001
RKS17362,1,0,genomic,1,0
DESO2199,1,0,genomic,1,0
RKS17292,1,0,genomic,1,0
RKS14302,1,0,genomic,1,0
RKS4973,1,0,genomic,1,0
DBS215,1,0,genomic,1,0
RKS20348,2,1204,gblock,1,96320
RKS21478,1,13.7489,gblock,1,1099.912
RKS6054,1,0,genomic,1,0
SFZ2153,1,0,genomic,1,0
RKS18865,1,0,genomic,1,0
DESO2298,1,0,genomic,1,0
RKS10653,1,0,genomic,1,0
RKS3985,3,0.25,genomic,1,1200
RKS4738,2,0.29,genomic,1,1392
RKS15175,1,0.74,genomic,1,3552
DBS296,1,0,genomic,1,0
RKS2546,2,0.14,genomic,1,672.0000000000001
RKS16725,1,0,genomic,1,0
RKS1909,2,0,genomic,1,0
RKS11417,1,0,genomic,1,0
DESO2173,1,0.23,genomic,1,1104
RKS20184,1,0,gblock,1,0
RKS8024,1,24.99,genomic,1,119951.99999999999
RKS1699,4,0,genomic,1,0
RKS19817,2,528,gblock,1,42240
RKS13290,1,7.44,genomic,1,35712
DESO1642,1,0.75,genomic,1,3600
RKS3559,1,0,genomic,1,0
DESO2154,1,2.43,genomic,1,11664
RKS10447,1,0,genomic,1,0
RKS20225,2,78608,gblock,1,6288640
RKS16964,1,3.51,genomic,1,16848
RKS16472,1,0,genomic,1,0
RKS18835,2,52,gblock,1,4160
RKS20346,2,4251,gblock,1,340080
RKS15074,2,0.04,genomic,1,192
RKS3567,2,1.22,genomic,1,5856
RKS6056,1,0,genomic,1,0
RKS11631,1,61.93,genomic,1,297264
RKS6220,1,19.14,genomic,1,91872
RKS12299,1,14.83,genomic,1,71184
RKS4475,1,0,genomic,1,0
RKS14985,1,2.05,genomic,1,9840
RKS3301,4,0,genomic,1,0
RKS13586,1,3.37,genomic,1,16176
USGS1570,1,0,genomic,1,0
RKS5924,1,0,genomic,1,0
RKS19381,2,15539,gblock,1,1243120
RKS8857,1,0,genomic,1,0
RKS16413,1,12.45,genomic,1,59760
RKS20196,1,819.8367,genomic,1,3935216.16
RKS14646,1,0,genomic,1,0
RKS10073,1,5.8,genomic,1,27840
RKS7101,1,0,genomic,1,0
RKS4240,1,0,genomic,1,0
SFZ2639,1,0,genomic,1,0
SFZ1337,1,59.4196,genomic,1,285214.08
RKS4313,1,0,genomic,1,0
RKS17549,1,0.2251,genomic,1,1080.48
RKS10699,1,0,genomic,1,0
RKS2600,1,0.55,genomic,1,2640
RKS3938,1,102.61,genomic,1,492528
RKS10311,1,8.15,genomic,1,39120
SFZ2286,1,0,genomic,1,0
RKS18499,1,3.8014,genomic,1,18246.72
RKS4543,1,0,genomic,1,0
RKS19724,1,67.0795,genomic,1,321981.6
RKS5846,2,1.36,genomic,1,6528.000000000001
RKS1683,1,31.15,genomic,1,149520
RKS13153,1,0,genomic,1,0
RKS13097,1,0.14,genomic,1,672.0000000000001
RKS3821,1,0,genomic,1,0
YFS456,1,0,genomic,1,0
SFZ1382,1,2.0411,genomic,1,9797.28
RKS17115,1,0,genomic,1,0
RKS16532,1,0,genomic,1,0
RKS11483,1,8.1,genomic,1,38880
RKS16064,1,0,genomic,1,0
RKS7795,1,3.31,genomic,1,15888
DESO1876,1,0.19,genomic,1,912
RKS12822,1,0.2,genomic,1,960
RKS13031,1,2.73,genomic,1,13104
USGS1004,1,3.15,genomic,1,15120
SFZ2688,1,0,genomic,1,0
RKS3972,2,36.95,genomic,1,177360
RKS12215,1,0.34,genomic,1,1632.0000000000002
RKS2555,3,502.68,genomic,1,2412864
SFZ2004,1,0,genomic,1,0
RKS5525,1,0,genomic,1,0
OAZ1269,1,0,genomic,1,0
RKS18207,1,0,genomic,1,0
RKS13485,2,0,genomic,1,0
RKS14924,1,0,genomic,1,0
RKS13389,1,42.91,genomic,1,205967.99999999997
RKS7039,1,0.19,genomic,1,912
RKS5031,1,0,genomic,1,0
SFZ1754,1,0,genomic,1,0
RKS17812,1,0.05,genomic,1,240
RKS10639,1,0,genomic,1,0
RKS17057,1,0,genomic,1,0
RKS18852,2,367,gblock,1,29360
RKS20135,1,1089.0617,genomic,1,5227496.16
RKS18197,1,0,genomic,1,0
RKS9984,1,1108.25,genomic,1,5319600
RKS19895,1,81.2356,genomic,1,389930.88
RKS9741,1,0.29,genomic,1,1392
RKS9657,1,0,genomic,1,0
RKS4833,1,0,genomic,1,0
RKS11549,1,0.15,genomic,1,720
OAZ1206,1,9.7288,genomic,1,46698.24
SFZ1589,1,0,genomic,1,0
RKS3575,3,3.73,genomic,1,17904
RKS7770,1,4.36,genomic,1,20928
RKS8257,1,0.6,genomic,1,2880
RKS6043,1,0,genomic,1,0
RKS15612,1,0,genomic,1,0
RKS13263,1,31.84,genomic,1,152832
DESO2147,1,0,genomic,1,0
USGS1407,1,0,genomic,1,0
RKS7930,1,0.13,genomic,1,624
SFZ1213,1,0,genomic,1,0
RKS13762,1,0,genomic,1,0
RKS12446,1,17.2,genomic,1,82560
USGS1005,1,0,genomic,1,0
RKS5688,3,0.31,genomic,1,1488
RKS2777,1,0.31,genomic,1,1488
RKS10278,1,0.37,genomic,1,1776
RKS18279,1,0.02,genomic,1,96
RKS14547,1,0,genomic,1,0
RKS20319,1,465.7121,genomic,1,2235418.08
RKS15146,1,0,genomic,1,0
RKS3544,3,0,genomic,1,0
DESO1261,1,0,genomic,1,0
SFZ1956,1,0,genomic,1,0
RKS19390,2,189,gblock,1,15120
RKS20876,1,0,gblock,10,0
RKS4082,1,3.71,genomic,1,17808
RKS9810,1,0,genomic,1,0
RKS12385,1,0.87,genomic,1,4176
RKS9429,1,0,genomic,1,0
RKS20292,1,172.6906,genomic,1,828914.88
RKS10871,1,54.58,genomic,1,261984
RKS17802,1,17.91,genomic,1,85968
SFZ2763,1,8137.939,gblock,1,651035.12
RKS15213,2,0,genomic,1,0
RKS8510,1,53.63,genomic,1,257424
RKS3031,1,0,genomic,1,0
RKS9035,1,0,genomic,1,0
RKS14075,1,0,genomic,1,0
RKS13833,1,0,genomic,1,0
RKS17701,1,0.01,genomic,1,48
RKS3838,1,2.37,genomic,1,11376
RKS11709,1,12.94,genomic,1,62112
RKS3848,3,0.36,genomic,1,1728
RKS5893,3,1.44,genomic,1,6912
RKS11366,1,0,genomic,1,0
RKS17562,1,2.84,genomic,1,13632
RKS21545,1,80.5442,gblock,1,6443.536
SFZ2107,1,0,genomic,1,0
RKS3794,2,0,genomic,1,0
SFZ1395,1,1.4376,genomic,1,6900.48
RKS15719,1,0,genomic,1,0
DESO1933,1,29.35,genomic,1,140880
RKS3263,1,0,genomic,1,0
RKS2511,3,0,genomic,1,0
RKS4609,1,67.45,genomic,1,323760
RKS15270,1,22.97,genomic,1,110256
RKS6724,1,0,genomic,1,0
SFZ2417,1,0,genomic,1,0
RKS1740,4,0,genomic,1,0
RKS1812,1,0,genomic,1,0
RKS15238,1,0.05,genomic,1,240
OAZ1358,1,0,genomic,1,0
RKS16275,2,0.03,genomic,1,144
RKS17391,1,0,genomic,1,0
RKS8778,1,1.8,genomic,1,8640
RKS8723,1,0.45,genomic,1,2160
DESO1683,1,0.05,genomic,1,240
RKS19721,2,691,gblock,1,55280
RKS7092,1,2.52,genomic,1,12096
RKS1370,1,0.05,genomic,1,240
RKS3813,2,0.23,genomic,1,1104
RKS1893,1,0.03,genomic,1,144
RKS6580,1,0,genomic,1,0
OAZ1256,1,0,genomic,1,0
SFZ1151,1,128.0417,genomic,1,614600.16
RKS17294,1,0,genomic,1,0
RKS20966,1,0,gblock,1,0
RKS19399,2,80,gblock,1,6400
RKS8907,1,0,genomic,1,0
RKS17227,1,0,genomic,1,0
SFZ1359,1,25.5913,genomic,1,122838.24
RKS5346,1,0,genomic,1,0
RKS1979,1,0.69,genomic,1,3311.9999999999995
RKS12501,1,3.07,genomic,1,14736
RKS2983,1,0,genomic,1,0
RKS21760,1,1544.1183,gblock,1,123529.464
RKS17682,1,0,genomic,1,0
RKS12926,2,0,genomic,1,0
RKS3812,1,0.31,genomic,1,1488
RKS10019,1,0.32,genomic,1,1536
RKS21750,1,1454.3675,gblock,1,116349.4
RKS14031,1,0,genomic,1,0
RKS2771,1,0.6,genomic,1,2880
RKS15124,1,0,genomic,1,0
RKS12098,1,65.67,genomic,1,315216
YFS223,1,0,genomic,1,0
RKS12286,1,1.76,genomic,1,8448
DBS158,1,0,genomic,1,0
RKS18059,1,23.561,genomic,1,113092.8
RKS15335,1,1.52,genomic,1,7296
RKS4712,1,992.97,genomic,1,4766256
RKS12280,1,0,genomic,1,0
RKS18702,1,1.1524,genomic,1,5531.52
RKS20469,1,1043.1017,genomic,1,5006888.16
OAZ1097,1,0,genomic,1,0
RKS14132,1,0.02,genomic,1,96
RKS12981,1,573.69,genomic,1,2753712.0000000005
USGS1659,1,0,genomic,1,0
SFZ1751,1,0,genomic,1,0
RKS19375,1,476.9052,genomic,1,2289144.96
RKS20866,1,162,gblock,1,12960
RKS7404,1,0.27,genomic,1,1296
RKS19973,2,46413,gblock,1,3713040
RKS20144,2,191753,gblock,1,15340240
RKS19773,1,40.3209,genomic,1,193540.32
RKS10108,1,20.29,genomic,1,97392
RKS20226,2,233438,gblock,1,18675040
RKS21848,1,0,gblock,1,0
SFZ1531,1,4.1279,genomic,1,19813.92
RKS12623,1,0.85,genomic,1,4080
RKS5264,1,0,genomic,1,0
RKS4087,4,0,genomic,1,0
RKS20762,1,0,gblock,1,0
RKS21624,1,56.778,gblock,1,4542.24
RKS5852,2,0.16,genomic,1,768
DESO2643,1,0.07,genomic,1,336.00000000000006
RKS8815,1,0.24,genomic,1,1152
RKS13508,2,0.01,genomic,1,48
YFS171,1,0.03,genomic,1,144
RKS4983,1,10.58,genomic,1,50784
RKS4043,4,0,genomic,1,0
RKS11047,1,0.17,genomic,1,816.0000000000001
RKS21954,1,12172.2338,gblock,1,973778.704
RKS8140,1,17.84,genomic,1,85632
RKS19803,2,40884,gblock,1,3270720
RKS10115,1,0,genomic,1,0
RKS8270,1,0.25,genomic,1,1200
RKS7128,1,0,genomic,1,0
RKS2232,1,0.05,genomic,1,240
RKS20367,2,261,gblock,1,20880
RKS3479,1,0.31,genomic,1,1488
DESO2496,1,0,genomic,1,0
RKS1545,1,0,genomic,1,0
RKS9860,1,0,genomic,1,0
RKS21446,1,4508.7168,gblock,1,360697.344
RKS17047,1,0,genomic,1,0
RKS18894,1,0.1033,genomic,1,495.84
RKS24064,1,982.6023,plasmid,1,78608.184
RKS9205,1,8.72,genomic,1,41856
RKS12921,2,0,genomic,1,0
SFZ1198,1,0,genomic,1,0
RKS12754,1,0,genomic,1,0
RKS17211,1,0,genomic,1,0
RKS5166,1,169.15,genomic,1,811920
RKS3721,1,1.02,genomic,1,4896
RKS8665,1,0.29,genomic,1,1392
RKS5012,1,17.1,genomic,1,82080
RKS11760,1,93.91,genomic,1,450768
RKS20981,1,115,gblock,1,9200
SFZ1665,1,0,genomic,1,0
RKS17564,1,1.6401,genomic,1,7872.48
RKS19842,1,734.2279,genomic,1,3524293.92
RKS10470,1,0,genomic,1,0
RKS8687,1,7.82,genomic,1,37536
RKS3990,1,3.88,genomic,1,18624
RKS21594,1,57.4917,gblock,1,4599.336
RKS13076,1,0.34,genomic,1,1632.0000000000002
DESO1811,1,4.53,genomic,1,21744
RKS11962,1,77.38,genomic,1,371424
RKS16912,1,0,genomic,1,0
RKS5059,1,0.07,genomic,1,336.00000000000006
DBS045,1,0,genomic,1,0
RKS9788,1,0,genomic,1,0
RKS15794,1,0,genomic,1,0
RKS14994,1,4.45,genomic,1,21360
RKS5974,1,122.78,genomic,1,589344
YFS602,1,6.57,genomic,1,31536
RKS4911,2,1,genomic,1,4800
RKS14383,1,0,genomic,1,0
RKS2112,1,2.44,genomic,1,11712
RKS20053,2,250251,gblock,1,20020080
RKS14192,1,0,genomic,1,0
DBS686,1,0,gblock,1,0
RKS16456,1,117.24,genomic,1,562752
RKS15566,2,0,genomic,1,0
RKS2562,1,0,genomic,1,0
RKS21378,1,7312.553,gblock,1,585004.24
RKS3553,5,0.01,genomic,1,48
RKS19363,1,12.9242,genomic,1,62036.16
RKS071,1,0,genomic,1,0
RKS4513,1,11.8,genomic,1,56640
RKS19354,2,11243,gblock,1,899440
RKS9694,1,1,genomic,1,4800
RKS3760,3,0.52,genomic,1,2496
RKS16565,1,0,genomic,1,0
RKS9179,1,0,genomic,1,0
SFZ1885,1,0,genomic,1,0
RKS10371,1,45.93,genomic,1,220464
RKS5153,1,22.99,genomic,1,110351.99999999999
RKS2757,1,0.02,genomic,1,96
RKS4931,1,0,genomic,1,0
RKS21458,1,29859.8685,gblock,1,2388789.48
RKS18612,1,2.8802,genomic,1,13824.96
RKS3965,2,1.3,genomic,1,6240
RKS13333,1,3.6,genomic,1,17280
SFZ1277,1,0,genomic,1,0
RKS20692,1,3.5728,genomic,1,17149.44
RKS5008,1,0.22,genomic,1,1056
RKS1319,1,0,genomic,1,0
DBS425,1,0,genomic,1,0
RKS3720,1,0.02,genomic,1,96
RKS17113,1,0,genomic,1,0
OAZ1457,1,0,gblock,1,0
RKS14908,1,0,genomic,1,0
RKS1231,1,2.03,genomic,1,9743.999999999998
RKS1169,2,0,genomic,1,0
DESO2036,1,0,genomic,1,0
RKS2492,3,1.75,genomic,1,8400
SFZ1005,1,0,genomic,1,0
RKS16678,1,6.88,genomic,1,33024
RKS11365,1,0,genomic,1,0
RKS14349,1,0,genomic,1,0
RKS21841,1,0,gblock,1,0
RKS4272,3,0,genomic,1,0
RKS3184,1,0,genomic,1,0
RKS13820,1,0,genomic,1,0
SFZ1514,1,25.2188,genomic,1,121050.24
RKS6772,1,0,genomic,1,0
DESO1988,1,0,genomic,1,0
RKS18432,1,0,genomic,1,0
RKS1436,1,0.5,genomic,1,2400
RKS8175,1,0.01,genomic,1,48
RKS20216,1,3367.9784,genomic,1,16166296.32
RKS5102,1,0.05,genomic,1,240
RKS9229,1,270.14,genomic,1,1296672
RKS2343,1,10.74,genomic,1,51552
RKS12022,1,34.37,genomic,1,164976
RKS9707,1,0,genomic,1,0
RKS13896,1,0,genomic,1,0
RKS4499,2,372.69,genomic,1,1788912
RKS13010,1,0.24,genomic,1,1152
DESO1306,1,0,genomic,1,0
RKS10212,1,21.53,genomic,1,103344
RKS4284,1,0,genomic,1,0
RKS17476,1,1894.69,genomic,1,9094512
SFZ2806,1,29.6418,gblock,1,2371.344
RKS19608,1,586.586,genomic,1,2815612.8
RKS15211,1,0,genomic,1,0
RKS1691,1,0,genomic,1,0
RKS3772,3,0.88,genomic,1,4224
RKS17511,1,3.68,genomic,1,17664
RKS20580,1,0,gblock,1,0
SFZ2243,1,0,genomic,1,0
USGS1670,1,0,genomic,1,0
USGS1095,1,0.1,genomic,1,480
DBS226,1,0,genomic,1,0
RKS13068,1,0.14,genomic,1,672.0000000000001
YFS281,1,5.89,genomic,1,28272
RKS7476,1,0.06,genomic,1,288
RKS1076,1,0,genomic,1,0
SFZ2421,1,0,genomic,1,0
RKS15639,1,0,genomic,1,0
RKS7095,1,0,genomic,1,0
DESO2619,1,0.0408,genomic,1,195.84
RKS13066,1,0.48,genomic,1,2304
USGS1012,1,0,genomic,1,0
DESO1371,1,3.75,genomic,1,18000
RKS4885,1,864.97,genomic,1,4151856
RKS15636,2,0,genomic,1,0
RKS12189,1,4.26,genomic,1,20448
DBS722,1,0,gblock,1,0
RKS8771,1,0.33,genomic,1,1584
RKS11779,1,6.72,genomic,1,32256
RKS4102,1,1.42,genomic,1,6816
RKS8659,1,81.82,genomic,1,392735.99999999994
RKS19743,1,1062.4349,genomic,1,5099687.52
DBS218,1,0,genomic,1,0
RKS10354,1,41.92,genomic,1,201216
DESO1009,1,0.13,genomic,1,624
RKS7097,1,0.09,genomic,1,432
RKS2467,2,3.6,genomic,1,17280
RKS2594,1,0,genomic,1,0
RKS17309,1,0,genomic,1,0
RKS15430,1,0.02,genomic,1,96
RKS10679,1,0,genomic,1,0
AJS4233.1,1,178.97,genomic,1,859056
RKS3879,1,0.77,genomic,1,3696
RKS21784,1,7037.923,gblock,1,563033.84
RKS20197,1,214.3208,genomic,1,1028739.84
USGS1609,1,0,genomic,1,0
OAZ1116,1,0,genomic,1,0
RKS18697,1,0.2462,genomic,1,1181.76
RKS15185,2,0,genomic,1,0
RKS21441,1,7549.2997,gblock,1,603943.976
RKS20652,1,4.8284,genomic,1,23176.32
RKS15244,1,0,genomic,1,0
RKS5379,1,0,genomic,1,0
RKS15292,1,0.41,genomic,1,1967.9999999999998
RKS14232,1,0,genomic,1,0
RKS7582,1,0,genomic,1,0
RKS16182,1,0,genomic,1,0
RKS3936,3,21.16,genomic,1,101568
RKS18800,1,1.4237,genomic,1,6833.76
RKS21737,1,0,gblock,1,0
RKS10661,1,0,genomic,1,0
RKS3900,3,2.35,genomic,1,11280
RKS11663,1,33.37,genomic,1,160176
RKS19893,1,9.2247,genomic,1,44278.56
RKS20158,1,0.6493,genomic,1,3116.64
RKS15125,1,0,genomic,1,0
RKS16745,1,0,genomic,1,0
RKS21613,1,19547.8547,gblock,1,1563828.376
DESO2522,1,0.4764,genomic,1,2286.72
RKS5898,1,0,genomic,1,0
RKS20139,2,273639,gblock,1,21891120
RKS12304,1,8.1,genomic,1,38880
RKS19874,2,402,gblock,1,32160
RKS4501,1,73.29,genomic,1,351792.00000000006
RKS15186,2,0,genomic,1,0
DESO1640,1,0,genomic,1,0
RKS3301,3,0,genomic,1,0
RKS3529,5,0.23,genomic,1,1104
RKS6385,1,0.1,genomic,1,480
RKS8809,1,0.26,genomic,1,1248
DESO1411,1,0,genomic,1,0
RKS1483,1,10.98,genomic,1,52704
RKS21141,1,133,gblock,1,10640
RKS17471,1,453.9,genomic,1,2178720
RKS19523,1,6.2783,genomic,1,30135.84
RKS1447,1,19.41,genomic,1,93168
RKS12103,1,32.74,genomic,1,157152
RKS5821,1,0,genomic,1,0
RKS13401,1,1.23,genomic,1,5904
RKS12836,1,0.15,genomic,1,720
RKS1035,4,0,genomic,1,0
RKS9386,1,18.46,genomic,1,88608
USGS1190,1,15.97,genomic,1,76656
RKS15941,1,0,genomic,1,0
RKS076,1,0,genomic,1,0
RKS4624,1,18.65,genomic,1,89520
RKS5873,1,127.88,genomic,1,613824
USGS1594,1,0.74,genomic,1,3552
DESO1795,1,0.16,genomic,1,768
RKS2791,1,0.1,genomic,1,480
RKS6659,1,0.02,genomic,1,96
RKS13256,1,319.37,genomic,1,1532976
RKS4035,1,0,genomic,1,0
RKS19970,2,19282,gblock,1,1542560
RKS8396,1,2.52,genomic,1,12096
RKS13981,1,0,genomic,1,0
RKS19403,1,27.846,genomic,1,133660.8
RKS3229,3,2.28,genomic,1,10943.999999999998
RKS18242,1,3.19,genomic,1,15312
RKS12593,1,57.37,genomic,1,275376
RKS18667,1,0.0946,genomic,1,454.08
RKS11456,1,0,genomic,1,0
RKS11863,1,116.78,genomic,1,560544
OAZ1509,1,0,gblock,1,0
RKS19617,1,611.6813,genomic,1,2936070.24
RKS16469,1,0,genomic,1,0
RKS4048,1,5.94,genomic,1,28512.000000000004
RKS6789,1,0,genomic,1,0
RKS9785,1,0.02,genomic,1,96
RKS6365,1,0,genomic,1,0
YFS195,1,0.47,genomic,1,2256
RKS9774,1,0.03,genomic,1,144
RKS11052,1,24.91,genomic,1,119568
RKS3697,2,0.02,genomic,1,96
RKS3910,1,3.11,genomic,1,14928
RKS5441,1,0,genomic,1,0
RKS16318,2,0,genomic,1,0
RKS4567,2,0,genomic,1,0
RKS3706,3,0.02,genomic,1,96
RKS16603,1,0,genomic,1,0
RKS19482,1,2.5637,genomic,1,12305.76
RKS16452,1,1.41,genomic,1,6768
RKS13339,1,0.88,genomic,1,4224
RKS2588,1,0,genomic,1,0
RKS16155,1,0,genomic,1,0
RKS21580,1,0,gblock,1,0
RKS5814,1,0,genomic,1,0
RKS11473,1,0.01,genomic,1,48
DBS424,1,0,genomic,1,0
RKS3248,1,0,genomic,1,0
RKS7553,1,28.72,genomic,1,137856
RKS3809,1,21,genomic,1,100800
RKS11249,1,43.81,genomic,1,210288
RKS8546,1,0,genomic,1,0
RKS21607,1,428653.0994,gblock,1,34292247.952
RKS8946,1,0,genomic,1,0
USGS1396,1,0.6,genomic,1,2880
OAZ1042,1,0,genomic,1,0
RKS10036,1,5.51,genomic,1,26448
RKS13383,1,0.03,genomic,1,144
RKS9356,1,0.01,genomic,1,48
RKS6725,1,0,genomic,1,0
DESO1666,1,1.41,genomic,1,6768
RKS13507,2,0,genomic,1,0
RKS2230,1,0,genomic,1,0
RKS1249,1,0,genomic,1,0
RKS1057,1,0,genomic,1,0
RKS11255,1,67.56,genomic,1,324288
RKS1249,2,0,genomic,1,0
RKS11578,1,0,genomic,1,0
DESO1903,1,0,genomic,1,0
RKS4539,1,51.03,genomic,1,244944
RKS11649,1,33.18,genomic,1,159264
RKS19794,1,167.7238,genomic,1,805074.24
RKS19785,1,195.7405,genomic,1,939554.4
RKS10985,1,17.43,genomic,1,83664
RKS9088,1,0,genomic,1,0
RKS13208,1,0.15,genomic,1,720
RKS1886,1,0,genomic,1,0
DESO1897,1,0.99,genomic,1,4752
RKS20851,2,308,gblock,10,246400
RKS10359,1,80.95,genomic,1,388560
RKS8959,1,0,genomic,1,0
RKS5032,1,0.2,genomic,1,960
RKS11604,1,197.09,genomic,1,946032
RKS3702,3,1.56,genomic,1,7488
RKS19369,1,0.0164,genomic,1,78.72
RKS2421,2,1.64,genomic,1,7871.999999999999
DESO2529,1,1.54,genomic,1,7392
RKS6405,1,0.29,genomic,1,1392
RKS3543,2,0.28,genomic,1,1344.0000000000002
SFZ2408,1,0,genomic,1,0
RKS6286,1,10.83,genomic,1,51984
RKS3649,2,0,genomic,1,0
RKS3297,1,0,genomic,1,0
DBS459,1,63.89,genomic,1,306672
RKS19678,2,53219,gblock,1,4257520
RKS17045,1,0,genomic,1,0
RKS19859,1,54.0795,genomic,1,259581.6
RKS13667,1,0,genomic,1,0
RKS6210,1,0.4,genomic,1,1920
RKS17498,1,0.01,genomic,1,48
RKS10585,1,7.26,genomic,1,34848
RKS8162,1,0.6,genomic,1,2880
RKS11660,1,49.35,genomic,1,236880
RKS20527,1,43.5122,genomic,1,208858.56
RKS15474,1,0,genomic,1,0
RKS18369,1,0.9592,genomic,1,4604.16
DESO1392,1,0,genomic,1,0
RKS1469,1,11.37,genomic,1,54575.99999999999
RKS3237,2,0.04,genomic,1,192
DESO1094,1,0.01,genomic,1,48
SFZ1750,1,0,genomic,1,0
RKS3854,2,24.92,genomic,1,119616.00000000001
RKS10584,2,0,genomic,1,0
RKS1174,3,0,genomic,1,0
RKS3287,1,0,genomic,1,0
RKS19720,1,323.8803,genomic,1,1554625.44
RKS6538,1,0.95,genomic,1,4560
RKS2875,1,0,genomic,1,0
DESO2460,1,0,genomic,1,0
RKS2650,1,0,genomic,1,0
SFZ1634,1,0.0319,genomic,1,153.12
RKS24127,1,43.6606,plasmid,1,3492.848
RKS8305,1,17.09,genomic,1,82032
RKS6260,1,0,genomic,1,0
RKS20483,1,4.1405,genomic,1,19874.4
RKS14510,1,0.01,genomic,1,48
SFZ1698,1,0,genomic,1,0
RKS17444,1,0.07,genomic,1,336.00000000000006
USGS1640,1,1.4,genomic,1,6720
RKS14337,1,0,genomic,1,0
RKS11103,1,5.35,genomic,1,25680
AJS4220,1,106.32,genomic,1,510335.99999999994
RKS2522,1,0,genomic,1,0
DESO1629,1,0.25,genomic,1,1200
RKS4427,1,0,genomic,1,0
RKS2439,3,0.06,genomic,1,288
RKS17790,1,0.57,genomic,1,2735.9999999999995
RKS14278,1,0,genomic,1,0
RKS3536,2,0,genomic,1,0
RKS4277,3,0,genomic,1,0
RKS7969,1,335.56,genomic,1,1610688
RKS2815,1,0,genomic,1,0
RKS14119,1,0,genomic,1,0
YFS348,1,0,genomic,1,0
DBS063,1,0,genomic,1,0
RKS9074,1,0.02,genomic,1,96
RKS2012,1,26.96,genomic,1,129408
SFZ2403,1,0,genomic,1,0
RKS16073,1,0,genomic,1,0
RKS2785,1,0,genomic,1,0
RKS18326,1,5.8886,genomic,1,28265.28
DESO2357,1,3.1,genomic,1,14880
RKS18010,1,8.6416,genomic,1,41479.68
RKS20261,2,28,gblock,1,2240
RKS11891,1,36.65,genomic,1,175920
RKS1837,1,0,genomic,1,0
RKS1810,1,0,genomic,1,0
RKS3738,1,1.77,genomic,1,8496
RKS20266,1,0.1226,genomic,1,588.48
RKS14976,1,37.99,genomic,1,182352
RKS19734,1,300.8034,genomic,1,1443856.32
RKS18816,2,86,gblock,1,6880
RKS15885,1,0.83,genomic,1,3984
USGS1079,1,0,genomic,1,0
RKS7138,1,0,genomic,1,0
RKS4285,1,0,genomic,1,0
USGS1768,1,0,genomic,1,0
RKS17190,1,0,genomic,1,0
RKS18533,1,2.3482,genomic,1,11271.36
RKS3631,1,0.26,genomic,1,1248
RKS16083,1,0,genomic,1,0
RKS2308,1,2.63,genomic,1,12624
RKS10522,1,706.61,genomic,1,3391728
RKS8433,1,1.04,genomic,1,4992
RKS2203,1,0.73,genomic,1,3504
RKS9286,1,0.44,genomic,1,2112
USGS1857,1,1.52,genomic,1,7296
RKS16171,1,0,genomic,1,0
RKS5449,1,0,genomic,1,0
RKS21359,1,750.6493,gblock,1,60051.944
RKS2184,1,0,genomic,1,0
RKS19976,2,13139,gblock,1,1051120
RKS3455,1,0.12,genomic,1,576
RKS9163,1,2.08,genomic,1,9984
RKS8996,1,0,genomic,1,0
RKS14965,1,371.88,genomic,1,1785024
RKS2023,1,0,genomic,1,0
RKS18435,1,0,genomic,1,0
AJS4228.1,2,72.15,genomic,1,346320
RKS8908,1,0,genomic,1,0
RKS4599,1,81.43,genomic,1,390864.00000000006
RKS9529,1,13.07,genomic,1,62736
RKS3372,1,0,genomic,1,0
DESO1367,1,0,genomic,1,0
RKS8642,1,0,genomic,1,0
RKS19956,1,76.223,genomic,1,365870.4
RKS7556,1,18.48,genomic,1,88704
RKS16359,1,1.2,genomic,1,5760
RKS8379,1,0,genomic,1,0
RKS18157,1,1.83,genomic,1,8784
RKS7017,1,0,genomic,1,0
DESO2419,1,0,genomic,1,0
USGS1780,1,0.48,genomic,1,2304
RKS4667,1,16.72,genomic,1,80256
RKS15249,1,0,genomic,1,0
RKS14100,1,0,genomic,1,0
RKS10225,1,174.73,genomic,1,838704
RKS19459,1,25.3954,genomic,1,121897.92
RKS15824,1,0.32,genomic,1,1536
RKS21050,1,148,gblock,1,11840
RKS10496,1,0,genomic,1,0
RKS4025,1,0,genomic,1,0
RKS13690,1,0,genomic,1,0
RKS1285,2,0,genomic,1,0
DESO1926,1,0,genomic,1,0
RKS13610,1,14.97,genomic,1,71856
